spread|inertia|balancing|x flow error|x total|rest|Ux-f|x flow error in dict|x_true|x_est|f
0.05000000|0.00000000|0.00000000|0.16690000|10000.00000000|82.00000000|31.74901573|0.00761536|[ 1.01675978  1.          1.          1.          1.03703704  1.          1.          1.02912621  1.          1.          1.          1.          1.          0.14210526  1.04134367  1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          0.58415842  1.025       1.02380952  1.          1.03883495  1.04129264  1.          1.          0.85789474  1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          0.41584158  1.          1.          1.          1.          1.          1.          1.          1.0619469   1.06493506  1.          1.04        1.          1.          1.046875    1.          1.          1.          1.          1.          1.          1.08333333  1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.0625      1.          1.          1.          0.          0.          1.          1.          1.          1.0625      1.          1.          1.          1.        ]|[ 1.  1.  1.  0.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0  15   0 485   0   0   0 101 380   0   3 557  40   2   0  18 113   0  84   0   0   0   3  55   0   0 163   4   0   0   0 156  16  72   0 387   0 700   0   0   0   0  40   0   0   0  92  47   0 114 526   0  23  81 154   0  16   0   0   0   0  88   0  23   6   0 154  24  33   0  18   0   0   0  47   0   0   0  12   0 103   0  44  80   0   0  29   0 794   0   9  11   1   0  64   0   0   0   0   0   0  56  75 179  24   0  80  90   0  36   0   0   0   0   0   0   0   0   0  44 169  16 103   0   3  16  69   0 431 163   0   2   0   0  57   0   0   0 114   0   0  98  14  84  50   0  15 176   0  10   0 137   0   0 116  36 101  83   0  16 333   0 155   0  78   0 108 346  81  89   6  72   0   0   0]
0.05000000|0.00000000|0.00040000|0.31431682|10000.00000000|2105.00000000|755.51637970|0.69977612|[  2.75757576   1.           1.           1.           1.80645161   1.           4.24         1.           1.01351351   1.           1.           1.           0.17088608  14.92592593   1.           1.           1.           1.           1.           1.           1.           1.           1.23684211   1.15789474   0.68604651  82.           9.55555556   1.          26.75         1.           1.           1.03164557  33.           1.           1.           1.           1.           1.           1.           1.           1.           1.16891892   1.           0.48837209   1.           1.           1.           1.           1.           1.           1.           2.60869565   1.           1.           1.           3.72222222   1.1          1.           1.02564103   1.           1.           6.           4.33333333   1.           5.33333333   1.           1.           1.           1.           1.16         1.1875       1.           1.           1.           8.5          1.5          1.           1.           0.           0.           1.           1.           1.           1.           1.           1.           1.        ]|[ 1.  1.  1.  0.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0  15   0 485   0   0   0  86 316   0   3   0  39   0   0   3  46   0   9   0   0   0   3  55   0   0 163   4   0   0   0 156   2  72   0  27   0 700   0   0   0   0  40   0   0   0  92  47   0  96 526   0  23  81   0   0  16   0   0   0   0  88   0  23   6   0 154  24   1   0  18   0   0   0  38   0   0   0   3   0   4   0  44   1   0   0  25   0 794   0   9  11   1   0  18   0   0   0   0   0   0  56  74  66  16   0  80  90   0  36   0   0   0   0   0   0   0   0   0  40 169   3  25   0   3   0  69   0 431 163   0   2   0   0  57   0   0   0 114   0   0  98  14  84   0   0  15 152   0  10   0 137   0   0 116  36 101  83   0  16 333   0 155   0  78   0  62 296  81  89   6  72   0   0   0]
0.05000000|0.00000000|0.00080000|0.23943837|10000.00000000|3723.00000000|936.30924379|0.81583030|[   4.23255814    1.32520325    1.5           1.            3.61290323    1.            1.            1.5           1.            1.32432432    1.          201.5           1.            1.            1.            1.01098901    1.            1.19858156    1.04347826    1.95833333    1.20408163   14.33333333    1.            1.            1.            1.29365079    1.            1.125         1.            1.            2.02439024    1.            1.98850575    0.85714286    1.09090909    1.            1.            1.            1.            1.01265823    1.41025641    6.31578947    1.13924051    1.91666667    1.           33.5           1.57142857    1.            1.33333333    1.25352113    1.            9.            1.            1.            1.83333333    1.            1.            5.8           1.80952381    1.12222222    1.           17.            3.            1.            1.            0.            1.33333333    2.            1.25          1.5       ]|[ 1.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0  15   0 485   0   0   0  49   0   0   2   0  30   0   0   2  19   0   6   0   0   0   2  39   0   0 123   3   0   0   0   0   1  72   0   2   0 700   0   0   0   0  40   0   0   0  91  47   0  63 526   0  12  81   0   0  16   0   0   0   0  88   0  23   3   0 154  23   0   0  18   0   0   0  24   0   0   0   0   0   0   0  44   0   0   0   5   0 794   0   9   6   1   0   2   0   0   0   0   0   0   0  50  43   8   0  79  79   0  32   0   0   0   0   0   0   0   0   0  28 141   0   0   0   0   0  69   0 431 126   0   2   0   0  57   0   0   0 114   0   0  74  14  84   0   0  15   0   0   8   0   0   0   0 116  33  90  41   0   0 333   0 155   0  78   0  31 174  81  71   0   0   0   0   0]
0.05000000|0.00000000|0.00120000|0.32284111|10000.00000000|4728.00000000|1005.02736281|0.73022981|[  5.6875       1.75268817   3.           1.02147239   4.66666667   1.19722222   1.           5.35714286   1.           1.63333333   1.           1.21259843   1.04761905   1.           1.06976744   1.87777778   1.14285714   2.9375      29.5         21.5          1.09615385   1.31355932   1.           1.69791667   1.26837061   2.4          1.           1.24940618   3.60869565   1.5          4.67567568   1.33333333  21.           1.05194805   1.02040816   1.           1.03571429   1.09589041   2.03703704  15.           1.28571429   2.875        1.06542056   1.83333333   1.           1.53846154   2.47222222   1.          18.           1.           1.           1.           1.           2.65116279   1.42253521   1.06666667  17.           6.           2.           1.           4.           3.           3.33333333   3.        ]|[ 1.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0  10   0 485   0   0   0   2   0   0   1   0  26   0   0   1   8   0   4   0   0   0   1  27   0   0  93   1   0   0   0   0   1  72   0   0   0 686   0   0   0   0  40   0   0   0  86  47   0  43 421   0   8  81   0   0  15   0   0   0   0  88   0  23   2   0 127  21   0   0  18   0   0   0  16   0   0   0   0   0   0   0  42   0   0   0   0   0 626   0   0   0   1   0   0   0   0   0   0   0   0   0  14  32   4   0  73  70   0  15   0   0   0   0   0   0   0   0   0  24  90   0   0   0   0   0  69   0 360  96   0   1   0   0  52   0   0   0 107   0   0  60  14  84   0   0  15   0   0   3   0   0   0   0 112  27  71  23   0   0 326   0 118   0  78   0  24  74  77  36   0   0   0   0   0]
0.05000000|0.00000000|0.00200000|0.50078673|10000.00000000|6510.00000000|1241.46848530|0.79428129|[  7.58333333   2.85964912   3.           1.46052632  10.18181818   2.49132948   1.20895522   1.           1.96         1.01408451   2.13888889   1.51724138   1.           1.33333333   2.44927536   1.33333333   4.27272727  43.           1.67647059   3.22916667   1.           7.08695652   2.52063492   1.           2.78306878   3.75        31.45454545   7.2          1.5          1.42857143   1.06153846   1.75757576   1.6          2.61904762  30.           1.60714286  11.5          1.425        2.93333333   1.           2.10526316   2.96666667   1.63636364   1.           1.           1.08108108   1.07692308   4.56         3.48275862   1.23076923  17.          12.           2.           1.           4.           6.           5.        ]|[ 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0   4   0 485   0   0   0   0   0   0   1   0  19   0   0   0   4   0   2   0   0   0   0  21   0   0  57   1   0   0   0   0   1  71   0   0   0 490   0   0   0   0  37   0   0   0  69  47   0  25 189   0   2  67   0   0  13   0   0   0   0  88   0  23   1   0  72  18   0   0  11   0   0   0  11   0   0   0   0   0   0   0  29   0   0   0   0   0 315   0   0   0   1   0   0   0   0   0   0   0   0   0   0  24   2   0  50  56   0   0   0   0   0   0   0   0   0   0   0  15  69   0   0   0   0   0  65   0 173  23   0   1   0   0  34   0   0   0  80   0   0  50  13  84   0   0  15   0   0   2   0   0   0   0  66   5  29   0   0   0 228   0  48   0  78   0  11  11  54  30   0   0   0   0   0]
0.05000000|0.05000000|0.00000000|0.17040000|10000.00000000|163.00000000|79.07591289|0.05123040|[ 1.          1.          1.          1.          1.80645161  1.          1.          1.          1.          1.          1.          1.          1.          0.14210526  1.          2.          1.          1.          1.          1.          1.8         1.          1.          1.          1.          0.58415842  1.          1.          1.          1.          1.          1.          1.          0.85789474  1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          0.41584158  1.          1.          1.          1.          1.          1.          1.          1.57894737  1.          1.          1.67741935  1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          0.          0.          1.          1.          1.          1.88888889  1.          1.          1.          1.        ]|[ 1.  1.  1.  0.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0  15   0 485   0   0   0 101 380   0   3 580  40   2   0  18  76   0  86   0   0   0   3  55   0   0 163   4   0   0   0 156  17  72   0 403   0 700   0   0   0   0  40   0   0   0  92  47   0 114 526   0  23  81 164   0  16   0   0   0   0  88   0  23   6   0 154  24  33   0  18   0   0   0  47   0   0   0  13   0 107   0  44  82   0   0  29   0 794   0   5  11   1   0  67   0   0   0   0   0   0  56  75 182  24   0  80  90   0  36   0   0   0   0   0   0   0   0   0  44 169  16 106   0   3   9  69   0 431 163   0   2   0   0  57   0   0   0 114   0   0  98  14  84  31   0  15 176   0  10   0 137   0   0 116  36 101  83   0  16 333   0 155   0  78   0  62 346  81  89   6  36   0   0   0]
0.05000000|0.05000000|0.00040000|0.29616051|10000.00000000|1547.00000000|684.67145406|0.72349701|[  1.30935252e+00   1.00000000e+00   1.00000000e+00   1.00000000e+00   1.30232558e+00   2.00000000e+00   1.00000000e+00   1.24705882e+00   1.00000000e+00   1.00000000e+00   1.00000000e+00   1.00000000e+00   1.00000000e+00   1.42105263e-01   3.66363636e+00   1.24137931e+00   1.00000000e+00   1.00000000e+00   1.00000000e+00   1.00000000e+00   1.28571429e+00   1.00000000e+00   1.00000000e+00   1.23684211e+00   1.00000000e+00   5.84158416e-01   3.03703704e+00   3.07142857e+00   1.00000000e+00   6.68750000e+00   1.93333333e+02   1.00000000e+00   1.00000000e+00   8.57894737e-01   1.73684211e+00   1.00000000e+00   1.00000000e+00   1.00000000e+00   1.00000000e+00   1.00000000e+00   1.00000000e+00   1.00000000e+00   1.00000000e+00   1.01466276e+00   1.00000000e+00   4.15841584e-01   1.00000000e+00   1.00000000e+00   1.00000000e+00   1.00000000e+00   1.00000000e+00   1.00000000e+00   1.00000000e+00   1.48148148e+00   1.00000000e+00   1.04000000e+01   1.00000000e+00   1.00000000e+00   1.34000000e+00   1.00000000e+00   1.00000000e+00   1.00000000e+00   1.00000000e+00   1.00000000e+00   1.38461538e+00   1.30000000e+00   1.00000000e+00   1.60000000e+00   1.00000000e+00   1.00000000e+00   1.00000000e+00   1.00000000e+00   1.00000000e+00   1.18750000e+00   1.00000000e+00   1.00000000e+00   1.00000000e+00   5.66666667e+00   1.50000000e+00   1.00000000e+00   1.00000000e+00   0.00000000e+00   0.00000000e+00   1.00000000e+00   1.00000000e+00   1.00000000e+00   1.00000000e+00   1.00000000e+00   1.00000000e+00   1.00000000e+00]|[ 1.  1.  1.  0.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0  15   0 485   0   0   0 101 380   0   3   3  40   1   0  13  81   0  28   0   0   0   3  55   0   0 163   4   0   0   0 156   3  72   0 110   0 700   0   0   0   0  40   0   0   0  92  47   0  96 526   0  23  81   0   0  16   0   0   0   0  88   0  23   6   0 154  24  19   0  18   0   0   0  38   0   0   0  10   0  16   0  44  27   0   0  29   0 794   0   7  11   1   0  50   0   0   0   0   0   0  56  75 139  16   0  80  90   0  36   0   0   0   0   0   0   0   0   0  44 169  10  85   0   3   0  69   0 431 163   0   2   0   0  57   0   0   0 114   0   0  98  14  84   5   0  15 176   0  10   0 137   0   0 116  36 101  83   0  16 333   0 155   0  78   0  86 341  81  89   6  58   0   0   0]
0.05000000|0.05000000|0.00080000|0.22519619|10000.00000000|3369.00000000|904.11669601|0.62398463|[  2.52777778   1.11643836   1.5          1.           1.77777778   1.           4.81818182   1.           1.15384615   1.           1.4          1.          21.21052632   1.           1.           1.           1.01098901   1.           1.07643312   1.04347826   1.95833333   0.7375       9.55555556   1.          35.66666667   1.           1.          16.5          1.14788732   1.           1.125        1.           1.           1.53703704   1.           1.53777778   0.525        1.125        1.           1.           1.           1.           1.01265823   1.48648649   2.55319149   1.16883117   1.27777778   1.           3.04545455   1.375        1.           1.           1.08536585   1.           3.6          3.25         1.           5.33333333   1.           1.83333333   1.           1.           5.8          1.80952381   1.14772727   1.           8.5          3.           1.           1.           0.           2.           1.2          1.11111111   1.5       ]|[ 1.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0  15   0 485   0   0   0  80   0   0   2   0  40   0   0   5  47   0   9   0   0   0   2  37   0   0 146   2   0   0   0   0   2  72   0  19   0 700   0   0   0   0  40   0   0   0  91  47   0  63 526   0  18  81   0   0  16   0   0   0   0  88   0  23   5   0 154  23   2   0  18   0   0   0  24   0   0   0   4   0   3   0  44   0   0   0   5   0 794   0   9   6   1   0  22   0   0   0   0   0   0   0  65  72   8   0  79  77   0  32   0   0   0   0   0   0   0   0   0  32 157   3  22   0   0   0  69   0 431 142   0   2   0   0  57   0   0   0 114   0   0  70  14  84   0   0  15   0   0   9   0   0   0   0 116  32  88  54   0   0 333   0 155   0  78   0  63 225  81  82   0   0   0   0   0]
0.05000000|0.05000000|0.00120000|0.32341164|10000.00000000|4616.00000000|993.31364634|0.76762977|[   3.08474576    1.50925926    3.            1.03095975    2.66666667    1.19722222  106.            1.            2.67857143    1.            1.63333333    1.            1.21259843    1.04761905    1.            1.06976744    1.8172043     1.14285714    2.9375        7.375        12.28571429    1.09615385    1.34782609    1.            1.69791667    1.29105691    2.4           1.            1.24940618    3.60869565    1.5           3.97701149    2.4           5.25          1.            1.02639296    1.            1.03571429    1.11111111    2.03703704    3.42857143    1.30434783    1.53333333    1.06542056   11.16666667    1.57142857    1.            1.02564103    2.34210526    1.            4.5          13.            1.            1.            1.            1.            2.65116279    2.02          1.06666667   17.            6.            1.            4.            2.            3.33333333    3.        ]|[ 1.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0  10   0 485   0   0   0   8   0   0   1   0  39   0   0   4  35   0   7   0   0   0   1  27   0   0 108   1   0   0   0   0   1  72   0   0   0 682   0   0   0   0  40   0   0   0  86  47   0  43 421   0  15  81   0   0  15   0   0   0   0  88   0  23   3   0 127  21   0   0  18   0   0   0  16   0   0   0   1   0   0   0  42   0   0   0   0   0 615   0   0   0   0   0   6   0   0   0   0   0   0   0  28  59   4   0  72  69   0  15   0   0   0   0   0   0   0   0   0  28  93   0   1   0   0   0  69   0 360  96   0   2   0   0  52   0   0   0 107   0   0  60  14  84   0   0  15   0   0   3   0   0   0   0 112  15  50  23   0   0 323   0 115   0  78   0  42  87  81  38   0   0   0   0   0]
0.05000000|0.05000000|0.00200000|0.49160671|10000.00000000|6396.00000000|1225.69164148|0.78972184|[  4.66666667   1.98780488   3.           1.49327354   5.6          2.36813187   1.24615385  12.5          1.           1.96         1.           2.13888889   1.46666667   1.           1.31428571   2.38028169   1.6          4.27272727  28.66666667   1.5          3.44444444   1.           7.08695652   2.33529412   1.           2.81283422   3.75        21.625       36.           1.05194805   1.43737166   1.           2.           1.63265306   3.23529412  12.           1.69811321   2.875        1.35714286   2.           1.           1.42857143   2.6969697    1.63636364   9.          13.           1.           1.04545455   1.05263158   1.07692308   4.38461538   7.76923077   1.23076923  17.          12.           2.           5.           3.        ]|[ 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0   4   0 485   0   0   0   0   0   0   1   0  28   0   0   2  10   0   3   0   0   0   1  17   0   0  82   0   0   0   0   0   1  72   0   0   0 487   0   0   0   0  38   0   0   0  70  47   0  26 187   0   8  65   0   0  13   0   0   0   0  88   0  22   0   0  72  15   0   0  11   0   0   0  11   0   0   0   1   0   0   0  30   0   0   0   0   0 340   0   0   0   0   0   0   0   0   0   0   0   0   0   6  39   2   0  49  53   0   0   0   0   0   0   0   0   0   0   0  22  71   0   0   0   0   0  69   0 182  23   0   1   0   0  38   0   0   0  84   0   0  50  13  84   0   0  15   0   0   2   0   0   0   0  58   1  13   0   0   0 223   0  45   0  78   0  20  16  77  33   0   0   0   0   0]
0.05000000|0.10000000|0.00000000|0.15843545|10000.00000000|382.00000000|187.62196034|0.00000000|[ 1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          0.14210526  1.          1.          1.          1.          1.          1.          1.          1.          1.          0.58415842  1.          1.          1.          1.          1.          1.          1.          0.85789474  1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          0.41584158  1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          0.          0.          1.          1.          1.          1.          1.          1.          1.        ]|[ 1.  1.  1.  0.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0  15   0 485   0   0   0 101 380   0   3 580  40   2   0  18   0   0  86   0   0   0   3  55   0   0 163   4   0   0   0 156  17  72   0 403   0 700   0   0   0   0  40   0   0   0  92  47   0 114 526   0  23  81 164   0  16   0   0   0   0  88   0  23   6   0 154  24  33   0  18   0   0   0  47   0   0   0  13   0 107   0  44  82   0   0  29   0 794   0   0  11   1   0  67   0   0   0   0   0   0  56  75 182  24   0  80  90   0  36   0   0   0   0   0   0   0   0   0  44 169  16 106   0   3   0  69   0 431 163   0   2   0   0  57   0   0   0 114   0   0  98  14  84   0   0  15 176   0  10   0 137   0   0 116  36 101  83   0  16 333   0 155   0  78   0   0 346  81  89   6   0   0   0   0]
0.05000000|0.10000000|0.00040000|0.26484343|10000.00000000|1276.00000000|617.05429259|0.38672964|[  1.           1.           1.           1.           3.5          1.           1.           1.04950495   1.           1.           1.           1.           1.           0.14210526   1.49814126   3.42857143   1.           1.           1.           1.           4.5          1.           1.           1.23684211   1.           0.58415842   1.28125      1.62264151   1.           1.44594595  29.           1.           1.           0.85789474   1.1          1.           1.           1.           1.           1.           1.           1.           1.           1.           1.           0.41584158   1.           1.           1.           1.           1.           1.           1.           3.87096774   1.           8.66666667   1.           1.           1.           1.           1.           1.           1.           1.           1.           1.           1.           1.           1.           1.           1.           1.           1.           1.1875       1.           1.           1.           1.30769231   1.5          1.           1.           0.           0.           1.           1.           1.           5.66666667   1.           1.           1.           1.        ]|[ 1.  1.  1.  0.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0  15   0 485   0   0   0 101 380   0   3  20  40   2   0  18  31   0  53   0   0   0   3  55   0   0 163   4   0   0   0 156  13  72   0 269   0 700   0   0   0   0  40   0   0   0  92  47   0  96 526   0  23  81   0   0  16   0   0   0   0  88   0  23   6   0 154  24  30   0  18   0   0   0  38   0   0   0  13   0  74   0  44  64   0   0  29   0 794   0   2  11   1   0  67   0   0   0   0   0   0  56  75 182  16   0  80  90   0  36   0   0   0   0   0   0   0   0   0  44 169  16 101   0   3   3  69   0 431 163   0   2   0   0  57   0   0   0 114   0   0  98  14  84   6   0  15 176   0  10   0 137   0   0 116  36 101  83   0  16 333   0 155   0  78   0  32 346  81  89   6  21   0   0   0]
0.05000000|0.10000000|0.00080000|0.19874628|10000.00000000|3058.00000000|874.35118802|0.48022597|[  1.625        1.01242236   1.5          1.           2.15384615   2.           1.           1.45205479   1.           1.05633803   1.           1.42028986   1.           7.60377358   1.           1.           1.           1.01098901   1.8          1.01807229   1.04347826   1.95833333   0.60824742   9.11111111   3.90909091   1.          21.4          1.           1.           3.3          1.03821656   1.           1.125        1.           1.           1.33870968   1.           1.31558935   0.43298969   1.09090909   1.           1.           1.           1.           1.01265823   1.48648649   2.35294118   1.18421053   1.0952381    1.           1.55813953   1.25714286   1.           1.           1.01136364   1.           1.63636364   1.85714286   1.           2.           1.           1.83333333   1.           1.           5.8          1.80952381   1.07446809   1.           8.5          3.           1.           1.           0.           1.           1.           1.           1.5       ]|[ 1.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0  15   0 485   0   0   0  97   0   0   2   0  40   1   0  11  51   0  22   0   0   0   2  37   0   0 161   4   0   0   0   0   2  72   0  53   0 700   0   0   0   0  40   0   0   0  91  47   0  63 526   0  21  81   0   0  16   0   0   0   0  88   0  23   6   0 154  23  10   0  18   0   0   0  24   0   0   0   7   0   5   0  44   9   0   0   5   0 794   0   5   6   1   0  43   0   0   0   0   0   0   0  71 112   8   0  79  76   0  32   0   0   0   0   0   0   0   0   0  35 166   8  73   0   0   0  69   0 431 157   0   2   0   0  57   0   0   0 114   0   0  69  14  84   0   0  15   0   0  10   0   0   0   0 116  33  94  62   0   0 333   0 155   0  78   0  52 263  81  88   0   0   0   0   0]
0.05000000|0.10000000|0.00120000|0.35553622|10000.00000000|4507.00000000|982.52786220|0.71805017|[  2.52777778   1.2734375    3.           1.03095975   2.33333333   1.19722222   4.60869565   1.           2.34375      1.           1.66101695   1.          31.           1.21259843   1.04761905   1.           1.04545455   1.69         1.14285714   2.9375       3.6875       9.55555556   1.09615385  53.5          1.37168142   1.          16.5          1.69791667   1.33221477   2.4          1.           1.24940618   3.60869565   1.5          3.72043011   2.4          2.625        1.           1.03703704   1.           1.02654867   1.11111111   2.03703704   3.33333333   1.30434783   1.53333333   1.06542056   3.35         1.375        1.           1.           2.11904762   1.           3.6          4.33333333   1.           5.33333333   1.           1.           1.           2.65116279   2.10416667   1.06666667   8.5          6.           1.           2.           2.5          1.5       ]|[ 1.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0  10   0 485   0   0   0  16   0   0   1   0  40   0   0   5  36   0   9   0   0   0   2  27   0   0 128   0   0   0   0   0   2  72   0  13   0 675   0   0   0   0  40   0   0   0  88  47   0  43 421   0  15  81   0   0  15   0   0   0   0  88   0  23   3   0 127  21   2   0  18   0   0   0  16   0   0   0   3   0   2   0  42   0   0   0   0   0 596   0   0   0   0   0  20   0   0   0   0   0   0   0  32  72   4   0  72  69   0  15   0   0   0   0   0   0   0   0   0  32 100   3  23   0   0   0  69   0 360  96   0   2   0   0  52   0   0   0 107   0   0  59  14  84   0   0  15   0   0   4   0   0   0   0 113  15  48  23   0   0 323   0 113   0  78   0  48  93  81  42   0   0   0   0   0]
