spread|inertia|balancing|x flow error|x total|rest|Ux-f|x flow error in dict|x_true|x_est|f
0.05000000|0.00000000|0.00000000|0.06360000|10000.00000000|636.00000000|358.12009159|0.03958453|[ 1.          1.          1.          1.          1.          1.          1.          1.          1.65306122  1.          1.53125     1.          1.          1.01754386  1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.02380952  1.03571429  1.          1.          1.          1.          1.          1.60869565  1.          1.01923077  1.          1.          1.          1.53789279  1.          1.65217391  1.          1.          1.          1.          1.          1.02173913  1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.54166667  1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.06666667  1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.        ]|[ 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0  27   1   0 121  41  15  50 155   0   0   0 299   0 541   0   0   0   0 295 156   0   8  16   0   0  89   0   0   0  97 161   0   0   0  64   0   0  97   0  15   0   0  57 181   0   0   0   0   0   0  15   0   0  30  64   3   0   0   0  59   0   0   0   0   0  99   0  92 517   0   0  46  22   0   0   0   0   0   7  32   0 381  90 113  56   9   1   0  66   0   0 323   0   0   0  88  91  10   0 116   0   0 312   0   5   0   0  30   0  49   0   0   0  21   0   5   0   0  81  97  96 167  95  18  57  32   0   0   0   9  23  20  87  15   0   0  87  57  18   0   0  55  42   0  92 125   0 179  96   3 105   0  44 694   0   0 620  24   0  17  27  69   0 101  80   0   0   2   0 188   0   0 168   5   0   0 415  16]
0.05000000|0.00000000|0.00040000|0.19351149|10000.00000000|2244.00000000|988.71431668|0.72377303|[   1.21969697    2.58333333    1.            1.            1.            1.            1.            1.            4.76470588    1.            1.18072289    1.            1.19178082    1.03571429    1.            1.            1.24503311    1.            1.            1.            1.            1.            1.            1.            1.01176471    1.03571429    1.            1.            1.            1.            1.          148.            1.            1.02580645    1.            1.            1.           55.46666667    1.03846154    4.45045045    1.32904884    1.            1.            1.95238095    1.02173913    1.26923077    1.            1.            1.            1.            1.19753086    1.            1.            1.            1.            1.            1.            1.            1.            1.            1.            1.            1.08          1.            1.            1.            1.            1.            1.3125        1.            1.06666667    1.            2.37837838    1.            1.            1.            1.            1.            1.            1.            1.            1.        ]|[ 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0  25   1   0 121  21  15  50  60   0   0   0 111   0  15   0   0   0   0 295 156   0   8  16   0   0  89   0   0   0  97 132   0   0   0  64   0   0  81   0  15   0   0  57 181   0   0   0   0   0   0  15   0   0  30  83   0   0   0   0  59   0   0   0   0   0  78   0  92 389   0   0  46  22   0   0   0   0   0   7  32   0 381  90 113  56   9   0   0  66   0   0   0   0   0   0  37  91  10   0 116   0   0 310   0   5   0   0  30   0  17   0   0   0  16   0   0   0   0  81  97  96 167  95  18  57  32   0   0   0   0  23  20  73  15   0   0  87  56  18   0   0  55  42   0   1 125   0 179  96   0 105   0  44 694   0   0 620   0   0  17  26  69   0 101  80   0   0   0   0 151   0   0 170   5   0   0 415  16]
0.05000000|0.00000000|0.00080000|0.13011660|10000.00000000|2987.00000000|1106.25991521|0.55588770|[  1.80898876  77.5          1.25         1.           1.           1.           1.           1.           1.           1.66101695   1.           1.61111111   1.07407407   1.           1.           1.93814433   1.           1.           1.           1.           1.           1.25         1.27906977   1.11688312   1.03571429   1.           1.           1.           1.           1.           1.           1.09278351   1.           1.           1.           1.35         2.585        1.           1.           8.2          1.02173913   2.60526316   1.           1.           1.           1.07079646   1.61666667   1.15789474   1.           1.           1.26086957   1.           1.           1.           1.           1.           1.           1.           1.92857143   1.           1.           1.           1.           1.           1.75         1.           1.06666667   1.           4.4          1.           1.           1.           1.           1.           1.           1.           1.           1.        ]|[ 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0  14   1   0 113   5  15  50   2   0   0   0   0   0   0   0   0   0   0 295 156   0   8  16   0   0  89   0   0   0  97  89   0   0   0  64   0   0  60   0  15   0   0  57 181   0   0   0   0   0   0  15   0   0  24  59   0   0   0   0  59   0   0   0   0   0  38   0  92 200   0   0  46  22   0   0   0   0   0   7  32   0 381  90 113  56   9   0   0  57   0   0   0   0   0   0  20  91  10   0  92   0   0 291   0   5   0   0  30   0   0   0   0   0  12   0   0   0   0  81  97  96 167  95  18  57  32   0   0   0   0  23  20  54  15   0   0  87  54  18   0   0  43  42   0   0 125   0 179  96   0 105   0  44 694   0   0 620   0   0  17  20  69   0 101  80   0   0   0   0  97   0   0 154   4   0   0 415  16]
0.05000000|0.00000000|0.00120000|0.15929316|10000.00000000|3387.00000000|1146.07722253|0.46899962|[  2.40298507   1.66666667   1.           1.           1.           1.           1.           1.           2.72222222   1.           1.97727273   1.28888889   1.           1.           2.64788732   1.           1.           1.           1.           1.           1.66666667   2.2          1.26470588   1.03571429   1.           1.           1.           1.           1.           1.           1.2          1.           1.           1.           1.8          4.53508772   1.           1.           1.06818182   4.30434783   1.           1.           1.03061224   1.30107527   2.48717949   1.88571429   1.           1.           1.73134328   1.           1.           1.           1.           1.           1.           1.           2.25         1.           1.           1.           1.           1.           2.1          1.6          1.06666667   1.          44.           1.           1.           1.           1.64285714   1.           1.           1.           1.           1.25      ]|[ 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0  12   1   0  93   0  15  50   0   0   0   0   0   0   0   0   0   0   0 295 156   0   5  16   0   0  89   0   0   0  97  67   0   0   0  64   0   0  39   0  15   0   0  57 181   0   0   0   0   0   0  15   0   0  18  36   0   0   0   0  59   0   0   0   0   0  23   0  92 114   0   0  44  22   0   0   0   0   0   7  32   0 381  90 113  56   9   0   0  35   0   0   0   0   0   0   2  91  10   0  67   0   0 265   0   4   0   0  30   0   0   0   0   0  10   0   0   0   0  81  97  96 167  95  18  57  32   0   0   0   0  14  20  44  15   0   0  87  45  18   0   0  25  42   0   0 125   0 179  96   0 105   0  44 694   0   0 620   0   0  17  15  69   0  98  80   0   0   0   0  71   0   0 136   3   0   0 415  16]
0.05000000|0.00000000|0.00200000|0.27738189|10000.00000000|4524.00000000|1222.47617564|0.55723578|[  3.74418605   5.           1.02076125   1.86538462   1.           1.0978836    1.18292683   1.           6.125        1.           2.71875      2.           2.0483871    1.           5.52941176  11.           1.           1.08235294   1.           1.03428571   4.28571429   6.875        1.53571429   1.03571429   1.50793651   1.           1.           1.94444444   1.           1.           1.49295775   1.18518519   1.           1.1641791    2.07692308  14.36111111   1.12941176   1.           1.06818182   1.00289017   1.           1.80597015   4.2173913    9.42857143   1.98412698   1.0060241    4.64         1.78125      1.08653846   1.03225806   1.           1.           1.01724138   1.23076923   2.45454545   1.           1.           1.           1.           1.           3.           8.           1.           1.03225806   1.           1.           1.           3.83333333   1.           2.83333333   1.           1.125        1.25      ]|[ 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0  11   1   0  67   0  15  50   0   0   0   0   0   0   0   0   0   0   0 289 134   0   1  16   0   0  89   0   0   0  52  43   0   0   0  62   0   0  23   0  15   0   0  57 175   0   0   0   0   0   0  16   0   0   7  16   0   0   0   0  58   0   0   0   0   0   0   0  85  36   0   0  44  22   0   0   0   0   0   7  32   0 186  90 104  56   8   0   0   7   0   0   0   0   0   0   0  91  10   0  25   0   0 213   0   4   0   0  30   0   0   0   0   0   7   0   0   0   0  81  82  93 166  63  18  32  27   0   0   0   0   6  20  32  15   0   0  87  29  18   0   0   8  42   0   0  63   0 179  85   0  54   0   4 692   0   0 620   0   0   6  13  69   0   0  80   0   0   0   0  34   0   0 112   1   0   0 378  13]
0.05000000|0.05000000|0.00000000|0.20262702|10000.00000000|2169.00000000|1019.14228644|0.91927435|[   1.            1.            1.            1.            1.            1.            1.            1.            1.            1.            1.            3.05263158    1.            1.            1.            1.            1.            1.            3.75          1.            1.            1.            3.82222222    4.83333333    1.            1.            1.            1.            1.           37.            1.            3.41935484    1.            1.            1.          832.            1.           82.33333333    1.            1.            1.            1.            1.            3.61538462    1.            1.            1.            1.            1.            1.            1.            1.            1.            1.            1.            1.            1.            1.           37.            1.            1.            1.            1.            1.            1.            1.            1.            1.            1.            1.            1.            2.28571429    1.            1.            1.            1.            1.            1.            1.            1.            1.            1.            1.            1.            1.            1.            1.            1.        ]|[ 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0  27   1   0 121  41  15  50 155   0   0   0   6   0   1   0   0   0   0 295 156   0   8  16   0   0  89   0   0   0  97 161   0   0   0  64   0   0  97   0  15   0   0  57 181   0   0   0   0   0   0   7   0   0  30   0   3   0   0   0  59   0   0   0   0   0  99   0  92 517   0   0  13  22   0   0   0   0   0   7  32   0 381  90 113  12   9   1   0  66   0   0 323   0   0   0  88  91  10   0 116   0   0  93   0   5   0   0  30   0   0   0   0   0  21   0   5   0   0  81  97  96 167  95  18  57  32   0   0   0   9  23  20  87   4   0   0  87  19  18   0   0  55  42   0   4 125   0 179  96   3 105   0  44 694   0   0 620   1   0  17  27  69   0 101  80   0   0   2   0 188   0   0  45   5   0   0 415  16]
0.05000000|0.05000000|0.00040000|0.24097355|10000.00000000|2453.00000000|974.57118775|0.82247380|[   1.24806202    2.62711864    1.            1.            1.            1.            1.            1.            3.68181818    1.            1.75          1.            1.22535211    1.70588235    1.            1.            1.26174497    1.            1.            1.            3.75          1.            1.            1.            1.62264151    2.07142857    1.            1.            1.            1.            1.           24.66666667    1.            1.66492147    1.            1.            1.           25.21212121    1.            3.63235294    1.33591731    1.            1.          323.            1.57692308    1.46875       1.26923077    1.            1.            1.            1.            1.2125        1.            1.            1.            1.            1.            1.            1.            1.            1.            1.            1.            1.125         1.            1.            1.            1.            1.            1.3125        1.            1.45454545    1.            1.29411765    1.            1.            1.            1.            3.            1.            1.            1.            1.            1.        ]|[ 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0  24   1   0 121  26  15  50  59   0   0   0 136   0  33   0   0   0   0 295 156   0   8  16   0   0  89   0   0   0  97 129   0   0   0  64   0   0  80   0  15   0   0  57 181   0   0   0   0   0   0  11   0   0  30  56   0   0   0   0  59   0   0   0   0   0  78   0  92 387   0   0  32  22   0   0   0   0   0   7  32   0 381  90 113  28   9   0   0  66   0   0   1   0   0   0  68  91  10   0 116   0   0 191   0   5   0   0  30   0  22   0   0   0  16   0   0   0   0  81  97  96 167  95  18  57  32   0   0   0   0  23  20  71   4   0   0  87  34  18   0   0  55  42   0   6 125   0 179  96   1 105   0  44 694   0   0 620   0   0  17  27  69   0 101  80   0   0   0   0 149   0   0 106   5   0   0 415  16]
0.05000000|0.05000000|0.00080000|0.23095131|10000.00000000|3177.00000000|1117.23542729|0.90566596|[   1.85057471    1.25          1.            1.            1.            1.            1.            1.            1.96          1.            1.64150943    1.34883721    1.            1.            2.            1.            1.            1.            3.75          1.            1.25          1.27906977    1.52212389    1.65714286    1.            1.            1.            1.            1.          148.            1.            1.51428571    1.            1.            1.            1.          494.            2.84065934    1.            1.          107.66666667    4.55555556    1.30555556    2.60526316    1.            1.            1.            1.07079646    1.76363636    1.15789474    1.            1.            1.26086957    1.            1.            1.            1.            1.            1.            1.            1.92857143    1.            1.            1.            1.            1.            1.75          1.            1.45454545    1.            2.66666667    1.            1.            1.            1.            1.            1.            1.            1.            1.        ]|[ 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0  14   1   0 113   9  15  50   0   0   0   0   1   0   0   0   0   0   0 295 156   0   8  16   0   0  89   0   0   0  97  87   0   0   0  64   0   0  55   0  15   0   0  57 181   0   0   0   0   0   0  11   0   0  24  50   0   0   0   0  59   0   0   0   0   0  38   0  92 182   0   0  36  22   0   0   0   0   0   7  32   0 381  90 113  35   9   0   0  57   0   0   3   0   0   0  33  91  10   0  92   0   0 210   0   5   0   0  30   0   0   0   0   0  12   0   0   0   0  81  97  96 167  95  18  57  32   0   0   0   0  23  20  53   4   0   0  87  43  18   0   0  43  42   0   1 125   0 179  96   0 105   0  44 694   0   0 620   0   0  17  27  69   0 101  80   0   0   0   0  94   0   0 113   4   0   0 415  16]
0.05000000|0.05000000|0.00120000|0.18249652|10000.00000000|3536.00000000|1161.60061983|0.49519844|[  2.43939394   1.66666667   1.           1.           1.           1.           1.           1.           3.26666667   1.           2.23076923   1.41463415   1.           1.           2.9375       1.           1.           1.           3.75         1.           1.66666667   2.2          1.65384615   1.45         1.           1.           1.           1.           1.           1.           1.54368932   1.           1.           1.           1.08         5.80898876   1.           1.          41.           1.23684211   4.30434783   1.           1.           1.           1.30107527   2.62162162   1.88571429   1.           1.           1.73134328   1.           1.           1.           1.           1.           1.           1.           2.25         1.           1.           1.           1.           1.           2.1          1.           1.33333333   1.           6.76923077   1.           1.           1.           1.64285714   1.           1.           1.           1.           1.25      ]|[ 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0  12   1   0  93   1  15  50   0   0   0   0   0   0   0   0   0   0   0 295 156   0   8  16   0   0  89   0   0   0  97  66   0   0   0  64   0   0  37   0  15   0   0  57 181   0   0   0   0   0   0  12   0   0  18  30   0   0   0   0  59   0   0   0   0   0  23   0  92  89   0   0  38  22   0   0   0   0   0   7  32   0 381  90 113  40   9   0   0  35   0   0   0   0   0   0  13  91  10   0  67   0   0 206   0   4   0   0  30   0   0   0   0   0  10   0   0   0   0  81  97  96 167  95  18  57  32   0   0   0   0  14  20  39   4   0   0  87  41  18   0   0  25  42   0   0 125   0 179  96   0 105   0  44 694   0   0 620   0   0  17  25  69   0 101  80   0   0   0   0  64   0   0 104   3   0   0 415  16]
0.05000000|0.05000000|0.00200000|0.29574163|10000.00000000|4592.00000000|1228.21659328|0.58383748|[  4.12820513   5.           1.01027397   1.86538462   1.           1.06410256   1.18292683   1.           4.9          1.           2.71875      2.14814815   2.0483871    1.           6.96296296   5.5          1.           1.08235294   3.75         1.01117318   4.28571429   6.875        1.82978723   1.34883721   1.50793651   1.           1.           1.94444444   1.           1.           1.76666667   1.18518519   1.           1.20930233   1.35        15.66666667   1.2          1.           1.20512821   1.001443     1.          12.625        1.80597015   4.2173913    9.42857143   1.98412698   1.0060241    4.64         1.78125      1.08653846   1.03225806   1.           1.           1.           1.23076923   2.7          1.           1.           1.           1.           1.           3.           8.           1.45454545   1.03225806   1.           1.           1.           3.83333333   1.           2.83333333   1.           1.125        1.25      ]|[ 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0  10   1   0  67   0  15  50   0   0   0   0   0   0   0   0   0   0   0 292 129   0   1  16   0   0  89   0   0   0  52  39   0   0   0  62   0   0  23   0  15   0   0  57 179   0   0   0   0   0   0  11   0   0   7  20   0   0   0   0  59   0   0   0   0   0   0   0  85  33   0   0  39  22   0   0   0   0   0   7  32   0 186  90 104  43   8   0   0   7   0   0   0   0   0   0   0  91  10   0  25   0   0 180   0   4   0   0  30   0   0   0   0   0   7   0   0   0   0  81  82  93 166  63  18  32  27   0   0   0   0   6  20  32   4   0   0  87  27  18   0   0   8  42   0   0  63   0 179  80   0  54   0   8 693   0   0 620   0   0   6  20  69   0   8  80   0   0   0   0  27   0   0  94   1   0   0 390  13]
0.05000000|0.10000000|0.00000000|0.00000000|10000.00000000|2374.00000000|1056.32570735|0.00000000|[ 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[ 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0  27   1   0 121  41  15  50 155   0   0   0   0   0   0   0   0   0   0 295 156   0   8  16   0   0  89   0   0   0  97 161   0   0   0  64   0   0  97   0  15   0   0  57 181   0   0   0   0   0   0   0   0   0  30   0   3   0   0   0  59   0   0   0   0   0  99   0  92 517   0   0   0  22   0   0   0   0   0   7  32   0 381  90 113   0   9   1   0  66   0   0 323   0   0   0  88  91  10   0 116   0   0   0   0   5   0   0  30   0   0   0   0   0  21   0   5   0   0  81  97  96 167  95  18  57  32   0   0   0   9  23  20  87   0   0   0  87   0  18   0   0  55  42   0   0 125   0 179  96   3 105   0  44 694   0   0 620   0   0  17  27  69   0 101  80   0   0   2   0 188   0   0   0   5   0   0 415  16]
0.05000000|0.10000000|0.00040000|0.28011233|10000.00000000|2822.00000000|1036.78734560|0.66538739|[  1.24806202   2.34848485   1.           1.           1.           1.           1.           1.           5.78571429   1.           8.16666667   1.           1.22535211   8.28571429   1.           1.           1.26174497   1.           1.           1.           1.           1.           1.           8.6          6.44444444   1.           1.           1.           1.           1.          29.6          1.           8.15384615   1.           1.           1.          46.22222222   1.           5.81176471   1.33591731   1.           1.           6.46         1.36666667  15.66666667   1.2375       1.           1.           1.           1.           1.2125       1.           1.           1.           1.           1.           1.           1.          18.5          1.           1.           1.           1.           1.125        1.           1.           1.           1.           1.           1.3125       1.           8.           1.           1.14285714   1.           1.           1.           1.           1.5          1.           1.           1.           1.           1.           5.           1.        ]|[ 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0  24   1   0 121  30  15  50  66   0   0   0  85   0  18   0   0   0   0 295 156   0   8  16   0   0  89   0   0   0  97 129   0   0   0  64   0   0  80   0  15   0   0  57 181   0   0   0   0   0   0   2   0   0  30  12   0   0   0   0  59   0   0   0   0   0  80   0  92 387   0   0   3  22   0   0   0   0   0   7  32   0 381  90 113   9   9   1   0  66   0   0  50   0   0   0  77  91  10   0 116   0   0  39   0   5   0   0  30   0  14   0   0   0  16   0   1   0   0  81  97  96 167  95  18  57  32   0   0   0   0  23  20  71   0   0   0  87   7  18   0   0  55  42   0   5 125   0 179  96   2 105   0  44 694   0   0 620   2   0  17  27  69   0 101  80   0   0   0   0 149   0   0  20   5   0   0 415  16]
0.05000000|0.10000000|0.00080000|0.32017992|10000.00000000|3350.00000000|1113.20977358|0.79762943|[   1.87209302  155.            1.25          1.            1.            1.            1.            1.           10.125         1.            3.0625        1.            1.64150943    2.63636364    1.            1.            2.            1.            1.            1.            1.            1.25          1.27906977    2.96551724    4.83333333    1.            1.            1.            1.            1.            1.            3.14851485    1.            1.            1.          104.            1.           14.52941176    2.85635359    1.            1.           12.92          2.92857143    2.76470588    2.53846154    1.            1.            1.            1.07079646    1.76363636    1.15789474    1.            1.            1.26086957    1.            1.            1.            1.            1.            1.            1.            1.92857143    1.            1.            1.            1.            1.            1.75          1.            2.28571429    1.            2.37837838    1.            1.            1.            1.            1.            1.            1.            1.            5.            1.        ]|[ 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0  14   1   0 113  14  15  50   1   0   0   0  34   0   8   0   0   0   0 295 156   0   8  16   0   0  89   0   0   0  97  86   0   0   0  64   0   0  55   0  15   0   0  57 181   0   0   0   0   0   0   7   0   0  24  32   0   0   0   0  59   0   0   0   0   0  39   0  92 181   0   0  17  22   0   0   0   0   0   7  32   0 381  90 113  12   9   0   0  57   0   0  25   0   0   0  37  91  10   0  92   0   0 101   0   5   0   0  30   0   8   0   0   0  12   0   1   0   0  81  97  96 167  95  18  57  32   0   0   0   0  23  20  53   0   0   0  87  22  18   0   0  43  42   0   0 125   0 179  96   0 105   0  44 694   0   0 620   0   0  17  27  69   0 101  80   0   0   0   0  94   0   0  58   4   0   0 415  16]
0.05000000|0.10000000|0.00120000|0.23479319|10000.00000000|3710.00000000|1175.49393873|0.68407056|[   2.47692308    1.66666667    1.            1.            1.            1.            1.            1.            5.44444444    1.            2.23076923    2.52173913    1.            1.            2.9375        1.            1.            1.            1.            1.66666667    2.2           2.56716418    2.63636364    1.            1.            1.            1.            1.            1.            2.42748092    1.            1.            1.            1.            5.94252874    1.            1.          107.66666667   20.5           1.88          4.30434783    1.            1.            1.            1.30107527    2.77142857    1.88571429    1.            1.            1.73134328    1.            1.            1.            1.            1.            1.            1.            2.25          1.            1.            1.            1.            1.            2.1           1.            2.            1.            4.88888889    1.            1.            1.            1.64285714    1.            1.            1.            1.            5.            1.25      ]|[ 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0  12   1   0  93   2  15  50   0   0   0   0   0   0   0   0   0   0   0 295 156   0   8  16   0   0  89   0   0   0  97  65   0   0   0  64   0   0  35   0  15   0   0  57 181   0   0   0   0   0   0   8   0   0  18  18   0   0   0   0  59   0   0   0   0   0  23   0  92  87   0   0  25  22   0   0   0   0   0   7  32   0 381  90 113  22   9   0   0  35   0   0   3   0   0   0  18  91  10   0  67   0   0 131   0   4   0   0  30   0   0   0   0   0  10   0   1   0   0  81  97  96 167  95  18  57  32   0   0   0   0  14  20  39   0   0   0  87  23  18   0   0  25  42   0   0 125   0 179  96   0 105   0  44 694   0   0 620   0   0  17  27  69   0 101  80   0   0   0   0  64   0   0  67   3   0   0 415  16]
